299009,2,0.4546918158007641
299010,2,0.4546918158007641
299011,2,0.4546918158007641
299012,2,0.4546918158007641
299013,2,0.4546918158007641
299017,2,0.4546918158007641
299020,2,0.4546918158007641
231442,4,5.409571286829691
321558,4,5.409571286829691
47133,20,0.7649758385598653
272414,10,14.712729532044102
118815,10,14.712729532044102
96288,10,14.712729532044102
108587,10,14.712729532044102
196671,10,14.712729532044102
14415,10,14.712729532044102
225361,4,5.409571286829691
41044,20,0.7649758385598653
266325,10,14.712729532044102
36961,10,14.712729532044102
307298,10,14.712729532044102
170099,4,5.409571286829691
51317,10,14.712729532044102
110720,10,14.712729532044102
219268,4,5.409571286829691
77959,4,5.409571286829691
260236,10,14.712729532044102
98445,10,14.712729532044102
120983,10,14.712729532044102
30878,10,14.712729532044102
59553,10,14.712729532044102
315553,10,14.712729532044102
299171,2,0.4546918158007641
299175,2,0.4546918158007641
299176,2,0.4546918158007641
299177,2,0.4546918158007641
299180,2,0.4546918158007641
299181,2,0.4546918158007641
299184,2,0.4546918158007641
299185,2,0.4546918158007641
299186,2,0.4546918158007641
299188,2,0.4546918158007641
299189,2,0.4546918158007641
299190,2,0.4546918158007641
299194,2,0.4546918158007641
299195,2,0.4546918158007641
299196,2,0.4546918158007641
299197,2,0.4546918158007641
299198,2,0.4546918158007641
299200,2,0.4546918158007641
88260,10,14.712729532044102
299207,2,0.4546918158007641
49351,20,0.7649758385598653
254153,10,14.712729532044102
299212,2,0.4546918158007641
313553,20,0.7649758385598653
299218,2,0.4546918158007641
299224,2,0.4546918158007641
299225,2,0.4546918158007641
323801,10,14.712729532044102
233691,10,14.712729532044102
100580,10,14.712729532044102
299238,2,0.4546918158007641
299244,2,0.4546918158007641
299253,2,0.4546918158007641
207095,4,5.409571286829691
20729,10,14.712729532044102
317693,4,5.409571286829691
80131,4,5.409571286829691
299280,2,0.4546918158007641
90400,10,14.712729532044102
317728,10,14.712729532044102
114979,4,5.409571286829691
241958,4,5.409571286829691
221484,4,5.409571286829691
201005,4,5.409571286829691
262452,10,14.712729532044102
282934,10,14.712729532044102
61753,10,14.712729532044102
325953,4,5.409571286829691
33090,10,14.712729532044102
22863,10,14.712729532044102
311640,4,5.409571286829691
155994,20,0.7649758385598653
325988,10,14.712729532044102
256365,10,14.712729532044102
276846,10,14.712729532044102
180594,4,5.409571286829691
315765,20,0.7649758385598653
72062,10,14.712729532044102
92542,10,14.712729532044102
235906,10,14.712729532044102
6548,10,14.712729532044102
319901,4,5.409571286829691
41387,10,14.712729532044102
250286,10,14.712729532044102
319936,10,14.712729532044102
117190,10,14.712729532044102
195017,10,14.712729532044102
63952,10,14.712729532044102
223698,4,5.409571286829691
94675,10,14.712729532044102
264663,10,14.712729532044102
328152,4,5.409571286829691
27098,10,14.712729532044102
35300,10,14.712729532044102
305640,10,14.712729532044102
328187,10,14.712729532044102
313859,4,5.409571286829691
84484,10,14.712729532044102
238084,4,5.409571286829691
258576,10,14.712729532044102
182807,4,5.409571286829691
57905,10,14.712729532044102
231995,4,5.409571286829691
119361,10,14.712729532044102
76365,10,14.712729532044102
43600,10,14.712729532044102
322147,10,14.712729532044102
66155,10,14.712729532044102
330362,4,5.409571286829691
225915,4,5.409571286829691
205436,4,5.409571286829691
98946,4,5.409571286829691
307846,10,14.712729532044102
37513,10,14.712729532044102
17034,10,14.712729532044102
111250,10,14.712729532044102
316068,4,5.409571286829691
98981,10,14.712729532044102
156339,10,14.712729532044102
305847,20,0.7649758385598653
260791,10,14.712729532044102
281273,10,14.712729532044102
31430,10,14.712729532044102
316103,10,14.712729532044102
240333,10,14.712729532044102
19164,10,14.712729532044102
154334,20,0.7649758385598653
234209,4,5.409571286829691
254705,10,14.712729532044102
275186,10,14.712729532044102
758,10,14.712729532044102
45815,10,14.712729532044102
101113,10,14.712729532044102
324359,10,14.712729532044102
21256,10,14.712729532044102
90901,4,5.409571286829691
80673,4,5.409571286829691
207649,4,5.409571286829691
39726,10,14.712729532044102
322359,20,0.7649758385598653
90936,10,14.712729532044102
123709,10,14.712729532044102
103234,10,14.712729532044102
158552,10,14.712729532044102
263004,10,14.712729532044102
62302,10,14.712729532044102
23391,10,14.712729532044102
326498,4,5.409571286829691
4969,10,14.712729532044102
156547,20,0.7649758385598653
326533,10,14.712729532044102
236424,4,5.409571286829691
256918,10,14.712729532044102
25501,10,14.712729532044102
48031,10,9.932147552490653
236459,10,14.712729532044102
320446,4,5.409571286829691
230335,4,5.409571286829691
9162,10,14.712729532044102
195535,4,5.409571286829691
324571,20,0.7649758385598653
95202,10,14.712729532044102
117731,10,14.712729532044102
209899,10,14.712729532044102
27633,10,14.712729532044102
269303,20,0.7649758385598653
64506,10,14.712729532044102
265217,10,14.712729532044102
328706,4,5.409571286829691
306187,10,14.712729532044102
35853,10,14.712729532044102
224287,10,14.712729532044102
328741,10,14.712729532044102
158761,20,0.7649758385598653
238639,4,5.409571286829691
263216,20,1.2605815343796325
263217,20,13.905559268535445
218162,4,5.409571286829691
263220,20,13.905559268535445
263222,20,13.905559268535445
263226,20,13.905559268535445
259130,10,14.712729532044102
263231,20,13.905559268535445
183361,4,5.409571286829691
263236,20,13.905559268535445
263240,20,13.905559268535445
314447,10,14.712729532044102
238674,10,14.712729532044102
263253,20,6.636974590218285
263257,20,13.905559268535445
97369,10,14.712729532044102
119897,10,14.712729532044102
15453,10,14.712729532044102
152675,20,0.7649758385598653
322665,4,5.409571286829691
299005,2,0.4546918158007641
308340,4,5.409571286829691
253048,10,14.712729532044102
66689,10,14.712729532044102
232584,10,14.712729532044102
87184,10,14.712729532044102
308375,10,14.712729532044102
271517,20,0.7649758385598653
226461,4,5.409571286829691
205990,4,5.409571286829691
267431,10,14.712729532044102
38065,10,14.712729532044102
171200,4,5.409571286829691
226496,10,14.712729532044102
330951,10,14.712729532044102
64715,20,0.7649758385598653
240851,4,5.409571286829691
220376,4,5.409571286829691
122076,10,14.712729532044102
261345,10,14.712729532044102
281828,10,14.712729532044102
19686,10,14.712729532044102
101610,4,5.409571286829691
316651,10,14.712729532044102
154888,20,0.7649758385598653
234762,4,5.409571286829691
310540,4,5.409571286829691
214292,4,5.409571286829691
255257,10,14.712729532044102
275739,10,14.712729532044102
21789,10,14.712729532044102
314655,20,0.7649758385598653
46369,10,14.712729532044102
324907,10,14.712729532044102
310575,10,14.712729532044102
81210,4,5.409571286829691
228673,4,5.409571286829691
3394,10,14.712729532044102
208203,4,5.409571286829691
54610,10,14.712729532044102
40278,10,14.712729532044102
249185,10,14.712729532044102
116071,4,5.409571286829691
23917,10,14.712729532044102
208238,10,14.712729532044102
193913,10,14.712729532044102
5499,10,14.712729532044102
222591,4,5.409571286829691
159107,10,2.3224278558765152
263557,10,14.712729532044102
62854,10,14.712729532044102
284040,10,14.712729532044102
34199,10,14.712729532044102
331163,20,0.7649758385598653
105885,10,14.712729532044102
93612,10,14.712729532044102
157102,20,0.7649758385598653
312752,4,5.409571286829691
236977,4,5.409571286829691
26036,10,14.712729532044102
257470,10,14.712729532044102
181700,4,5.409571286829691
237012,10,14.712729532044102
210411,4,5.409571286829691
175610,4,5.409571286829691
95747,10,14.712729532044102
28167,10,14.712729532044102
230924,10,14.712729532044102
108048,10,14.712729532044102
65053,10,14.712729532044102
329250,4,5.409571286829691
224806,4,5.409571286829691
265772,10,14.712729532044102
126510,4,1.244983054842404
306745,10,14.712729532044102
13888,10,14.712729532044102
239192,4,5.409571286829691
155234,10,9.960883857826605
259683,10,14.712729532044102
15976,10,14.712729532044102
77422,4,5.409571286829691
314995,10,14.712729532044102
30324,10,14.712729532044102
97907,10,14.712729532044102
59002,10,14.712729532044102
308886,4,5.409571286829691
177826,4,5.409571286829691
44710,10,14.712729532044102
323253,10,14.712729532044102
308921,10,14.712729532044102
331469,4,5.409571286829691
206543,4,5.409571286829691
100048,10,14.712729532044102
267985,10,14.712729532044102
288468,10,14.712729532044102
317148,4,5.409571286829691
52967,10,14.712729532044102
298730,2,0.4546918158007641
298731,2,0.4546918158007641
298733,2,0.4546918158007641
298736,2,0.4546918158007641
298739,2,0.4546918158007641
298741,2,0.4546918158007641
298742,2,0.4546918158007641
298744,2,0.4546918158007641
298745,2,0.4546918158007641
298748,2,0.4546918158007641
192253,10,14.712729532044102
298751,2,0.4546918158007641
317183,10,14.712729532044102
298753,2,0.4546918158007641
220929,4,5.409571286829691
114435,4,5.409571286829691
298756,2,0.4546918158007641
298758,2,0.4546918158007641
89865,10,14.712729532044102
298762,2,0.4546918158007641
298763,2,0.4546918158007641
298764,2,0.4546918158007641
298765,2,0.4546918158007641
282381,10,14.712729532044102
306957,20,0.7649758385598653
298768,2,0.4546918158007641
298769,2,0.4546918158007641
298772,2,0.4546918158007641
298773,2,0.4546918158007641
61204,10,14.712729532044102
298776,2,0.4546918158007641
298777,2,0.4546918158007641
298778,2,0.4546918158007641
298779,2,0.4546918158007641
298786,2,0.4546918158007641
298790,2,0.4546918158007641
298793,2,0.4546918158007641
298796,2,0.4546918158007641
298799,2,0.4546918158007641
298800,2,0.4546918158007641
298802,2,0.4546918158007641
298803,2,0.4546918158007641
298804,2,0.4546918158007641
298805,2,0.4546918158007641
235317,4,5.409571286829691
311095,4,5.409571286829691
22330,10,14.712729532044102
298812,2,0.4546918158007641
214845,4,5.409571286829691
298814,2,0.4546918158007641
298815,2,0.4546918158007641
298817,2,0.4546918158007641
298818,2,0.4546918158007641
255811,10,14.712729532044102
298819,2,0.4546918158007641
298821,2,0.4546918158007641
298822,2,0.4546918158007641
298823,2,0.4546918158007641
298824,2,0.4546918158007641
46921,10,14.712729532044102
91973,4,5.409571286829691
298827,2,0.4546918158007641
180041,4,1.8232528280988776
3918,10,14.712729532044102
325455,10,14.712729532044102
298832,2,0.4546918158007641
298833,2,0.4546918158007641
298834,2,0.4546918158007641
81747,4,5.409571286829691
298838,2,0.4546918158007641
298841,2,0.4546918158007641
311130,10,14.712729532044102
298844,2,0.4546918158007641
298845,2,0.4546918158007641
298849,2,0.4546918158007641
298850,2,0.4546918158007641
298851,2,0.4546918158007641
298853,2,0.4546918158007641
298856,2,0.4546918158007641
92008,10,14.712729532044102
229227,4,5.409571286829691
298860,2,0.4546918158007641
298863,2,0.4546918158007641
298865,2,0.4546918158007641
298866,2,0.4546918158007641
319346,4,5.409571286829691
298868,2,0.4546918158007641
298869,2,0.4546918158007641
81782,10,14.712729532044102
270199,10,14.712729532044102
298871,2,0.4546918158007641
208756,4,5.409571286829691
298877,2,0.4546918158007641
290686,10,14.712729532044102
298879,2,0.4546918158007641
40832,10,14.712729532044102
298883,2,0.4546918158007641
298884,2,0.4546918158007641
323460,20,0.7649758385598653
249737,10,14.712729532044102
6026,10,14.712729532044102
116619,4,5.409571286829691
298899,2,0.4546918158007641
298900,2,0.4546918158007641
298901,2,0.4546918158007641
298902,2,0.4546918158007641
298903,2,0.4546918158007641
298904,2,0.4546918158007641
319381,10,14.712729532044102
208791,10,14.712729532044102
243617,4,5.409571286829691
194466,10,14.712729532044102
268197,20,0.7649758385598653
298919,2,0.4546918158007641
298922,2,0.4546918158007641
298924,2,0.4546918158007641
8109,10,14.712729532044102
264110,10,14.712729532044102
284593,10,14.712729532044102
298935,2,0.4546918158007641
298937,2,0.4546918158007641
298938,2,0.4546918158007641
73658,10,14.712729532044102
34748,10,14.712729532044102
298946,2,0.4546918158007641
298947,2,0.4546918158007641
298948,2,0.4546918158007641
298949,2,0.4546918158007641
298951,2,0.4546918158007641
298952,2,0.4546918158007641
298954,2,0.4546918158007641
298955,2,0.4546918158007641
298956,2,0.4546918158007641
298957,2,0.4546918158007641
298959,2,0.4546918158007641
298960,2,0.4546918158007641
298968,2,0.4546918158007641
298969,2,0.4546918158007641
237530,4,5.409571286829691
298972,2,0.4546918158007641
298973,2,0.4546918158007641
298977,2,0.4546918158007641
298980,2,0.4546918158007641
298981,2,0.4546918158007641
298982,2,0.4546918158007641
153574,10,14.712729532044102
298984,2,0.4546918158007641
298985,2,0.4546918158007641
298986,2,0.4546918158007641
258022,10,14.712729532044102
298989,2,0.4546918158007641
299002,2,0.4546918158007641
313341,10,14.712729532044102
299007,2,0.4546918158007641
